timestamp,attack_type,stride_category,status,predicted_label,detected,latency_ms
2026-04-22T18:42:38.964898,MITM,Tampering,ok,MITM,yes,2.04
2026-04-22T18:42:39.489172,Port_Scanning,Information Disclosure,ok,XSS,yes,2.48
2026-04-22T18:42:40.008404,SQL_injection,Tampering,ok,XSS,yes,1.33
2026-04-22T18:42:40.530333,XSS,Tampering,ok,Vulnerability_scanner,yes,1.94
2026-04-22T18:42:41.055830,Backdoor,Elevation of Privilege,ok,XSS,yes,3.31
2026-04-22T18:42:41.576956,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.92
2026-04-22T18:42:42.106942,MITM,Tampering,ok,MITM,yes,3.63
2026-04-22T18:42:42.628347,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.68
2026-04-22T18:42:43.165590,SQL_injection,Tampering,ok,XSS,yes,5.31
2026-04-22T18:42:43.686466,XSS,Tampering,ok,XSS,yes,2.04
2026-04-22T18:42:44.212697,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,3.06
2026-04-22T18:42:44.738027,DDoS_HTTP,Denial of Service,ok,XSS,yes,3.02
2026-04-22T18:42:45.260189,MITM,Tampering,ok,MITM,yes,2.39
2026-04-22T18:42:45.770655,Port_Scanning,Information Disclosure,ok,XSS,yes,1.26
2026-04-22T18:42:46.282615,SQL_injection,Tampering,ok,XSS,yes,0.84
2026-04-22T18:42:46.803444,XSS,Tampering,ok,XSS,yes,2.39
2026-04-22T18:42:47.318252,Backdoor,Elevation of Privilege,ok,XSS,yes,1.12
2026-04-22T18:42:47.839809,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.72
2026-04-22T18:42:48.359075,MITM,Tampering,ok,MITM,yes,1.55
2026-04-22T18:42:48.879775,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,2.36
2026-04-22T18:42:49.402258,SQL_injection,Tampering,ok,XSS,yes,2.68
2026-04-22T18:42:49.923086,XSS,Tampering,ok,XSS,yes,2.28
2026-04-22T18:42:50.443175,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,1.82
2026-04-22T18:42:50.966418,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.16
2026-04-22T18:42:51.479134,MITM,Tampering,ok,MITM,yes,1.19
2026-04-22T18:42:52.016297,Port_Scanning,Information Disclosure,ok,XSS,yes,7.68
2026-04-22T18:42:52.548118,SQL_injection,Tampering,ok,XSS,yes,3.77
2026-04-22T18:42:53.062394,XSS,Tampering,ok,XSS,yes,1.22
2026-04-22T18:42:53.589451,Backdoor,Elevation of Privilege,ok,XSS,yes,2.30
2026-04-22T18:42:54.112444,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.57
2026-04-22T18:42:54.646808,MITM,Tampering,ok,MITM,yes,3.57
2026-04-22T18:42:55.157744,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,0.75
2026-04-22T18:42:55.677712,SQL_injection,Tampering,ok,Vulnerability_scanner,yes,1.97
2026-04-22T18:42:56.190666,XSS,Tampering,ok,XSS,yes,1.42
2026-04-22T18:42:56.713314,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,2.98
2026-04-22T18:42:57.355696,DDoS_HTTP,Denial of Service,ok,XSS,yes,4.41
2026-04-22T18:42:57.880527,MITM,Tampering,ok,MITM,yes,1.79
2026-04-22T18:42:58.398706,Port_Scanning,Information Disclosure,ok,XSS,yes,1.20
2026-04-22T18:42:58.922772,SQL_injection,Tampering,ok,XSS,yes,2.14
2026-04-22T18:42:59.458624,XSS,Tampering,ok,XSS,yes,3.83
2026-04-22T18:42:59.985566,Backdoor,Elevation of Privilege,ok,XSS,yes,2.95
2026-04-22T18:43:00.495269,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.05
2026-04-22T18:43:01.024619,MITM,Tampering,ok,MITM,yes,3.51
2026-04-22T18:43:01.533371,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.17
2026-04-22T18:43:02.058284,SQL_injection,Tampering,ok,XSS,yes,1.99
2026-04-22T18:43:02.570117,XSS,Tampering,ok,XSS,yes,1.21
2026-04-22T18:43:03.108503,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,12.05
2026-04-22T18:43:03.636522,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.17
2026-04-22T18:43:04.161758,MITM,Tampering,ok,MITM,yes,2.50
2026-04-22T18:43:04.684304,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,2.22
2026-04-22T18:43:05.207232,SQL_injection,Tampering,ok,XSS,yes,3.28
2026-04-22T18:43:05.728549,XSS,Tampering,ok,XSS,yes,1.84
2026-04-22T18:43:06.254460,Backdoor,Elevation of Privilege,ok,XSS,yes,1.60
2026-04-22T18:43:06.782590,DDoS_HTTP,Denial of Service,ok,XSS,yes,3.13
2026-04-22T18:43:07.312355,MITM,Tampering,ok,MITM,yes,2.94
2026-04-22T18:43:07.836488,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,2.39
2026-04-22T18:43:08.359047,SQL_injection,Tampering,ok,XSS,yes,2.75
2026-04-22T18:43:08.880043,XSS,Tampering,ok,XSS,yes,1.96
2026-04-22T18:43:09.410258,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,3.19
2026-04-22T18:43:09.930905,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.64
2026-04-22T18:43:10.462897,MITM,Tampering,ok,MITM,yes,4.43
2026-04-22T18:43:10.988036,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,3.45
2026-04-22T18:43:11.512581,SQL_injection,Tampering,ok,XSS,yes,2.59
2026-04-22T18:43:12.036829,XSS,Tampering,ok,XSS,yes,2.17
2026-04-22T18:43:12.556575,Backdoor,Elevation of Privilege,ok,XSS,yes,1.86
2026-04-22T18:43:13.101881,DDoS_HTTP,Denial of Service,ok,XSS,yes,3.09
2026-04-22T18:43:13.622779,MITM,Tampering,ok,MITM,yes,1.55
2026-04-22T18:43:14.147479,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,2.54
2026-04-22T18:43:14.702046,SQL_injection,Tampering,ok,XSS,yes,12.53
2026-04-22T18:43:15.223436,XSS,Tampering,ok,XSS,yes,2.08
2026-04-22T18:43:15.745285,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,1.93
2026-04-22T18:43:16.258825,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.27
2026-04-22T18:43:16.781758,MITM,Tampering,ok,XSS,yes,1.76
2026-04-22T18:43:17.302642,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,1.71
2026-04-22T18:43:17.834995,SQL_injection,Tampering,ok,XSS,yes,2.22
2026-04-22T18:43:18.360292,XSS,Tampering,ok,Vulnerability_scanner,yes,2.51
2026-04-22T18:43:18.882594,Backdoor,Elevation of Privilege,ok,XSS,yes,2.61
2026-04-22T18:43:19.414286,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.76
2026-04-22T18:43:19.937465,MITM,Tampering,ok,MITM,yes,2.06
2026-04-22T18:43:20.459620,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.63
2026-04-22T18:43:20.980046,SQL_injection,Tampering,ok,XSS,yes,1.64
2026-04-22T18:43:21.504417,XSS,Tampering,ok,XSS,yes,2.74
2026-04-22T18:43:22.031155,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,2.61
2026-04-22T18:43:22.553589,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.12
2026-04-22T18:43:23.084928,MITM,Tampering,ok,MITM,yes,3.55
2026-04-22T18:43:23.607865,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,3.16
2026-04-22T18:43:24.130010,SQL_injection,Tampering,ok,Vulnerability_scanner,yes,2.35
2026-04-22T18:43:24.652525,XSS,Tampering,ok,XSS,yes,1.95
2026-04-22T18:43:25.177473,Backdoor,Elevation of Privilege,ok,XSS,yes,2.08
2026-04-22T18:43:25.698010,DDoS_HTTP,Denial of Service,ok,Backdoor,yes,1.60
2026-04-22T18:43:26.230040,MITM,Tampering,ok,MITM,yes,3.73
2026-04-22T18:43:26.752129,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.97
2026-04-22T18:43:27.381280,SQL_injection,Tampering,ok,XSS,yes,2.39
2026-04-22T18:43:27.901268,XSS,Tampering,ok,XSS,yes,1.66
2026-04-22T18:43:28.426353,Backdoor,Elevation of Privilege,ok,XSS,yes,2.17
2026-04-22T18:43:28.965476,DDoS_HTTP,Denial of Service,ok,XSS,yes,3.90
2026-04-22T18:43:29.487612,MITM,Tampering,ok,MITM,yes,2.04
2026-04-22T18:43:30.016011,Port_Scanning,Information Disclosure,ok,XSS,yes,2.94
2026-04-22T18:43:30.547757,SQL_injection,Tampering,ok,XSS,yes,3.01
2026-04-22T18:43:31.068632,XSS,Tampering,ok,XSS,yes,1.48
2026-04-22T18:43:31.592808,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,2.38
2026-04-22T18:43:32.117924,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.77
2026-04-22T18:43:32.640013,MITM,Tampering,ok,MITM,yes,2.26
2026-04-22T18:43:33.182568,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,4.27
2026-04-22T18:43:33.708465,SQL_injection,Tampering,ok,XSS,yes,1.62
2026-04-22T18:43:34.236744,XSS,Tampering,ok,XSS,yes,3.33
2026-04-22T18:43:34.765994,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,2.11
2026-04-22T18:43:35.289598,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.41
2026-04-22T18:43:35.809779,MITM,Tampering,ok,MITM,yes,1.87
2026-04-22T18:43:36.338909,Port_Scanning,Information Disclosure,ok,XSS,yes,3.08
2026-04-22T18:43:36.869844,SQL_injection,Tampering,ok,XSS,yes,3.75
2026-04-22T18:43:37.396164,XSS,Tampering,ok,XSS,yes,3.84
2026-04-22T18:43:37.917584,Backdoor,Elevation of Privilege,ok,XSS,yes,1.84
2026-04-22T18:43:38.456314,DDoS_HTTP,Denial of Service,ok,XSS,yes,4.50
2026-04-22T18:43:38.976805,MITM,Tampering,ok,MITM,yes,1.90
2026-04-22T18:43:39.504651,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,3.18
2026-04-22T18:43:40.027468,SQL_injection,Tampering,ok,XSS,yes,1.96
2026-04-22T18:43:40.553507,XSS,Tampering,ok,XSS,yes,2.90
2026-04-22T18:43:41.072931,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,1.42
2026-04-22T18:43:41.595205,DDoS_HTTP,Denial of Service,ok,XSS,yes,3.23
2026-04-22T18:43:42.108504,MITM,Tampering,ok,MITM,yes,1.62
2026-04-22T18:43:42.631469,Port_Scanning,Information Disclosure,ok,XSS,yes,2.97
2026-04-22T18:43:43.175659,SQL_injection,Tampering,ok,XSS,yes,4.76
2026-04-22T18:43:43.706129,XSS,Tampering,ok,XSS,yes,2.29
2026-04-22T18:43:44.231128,Backdoor,Elevation of Privilege,ok,XSS,yes,2.07
2026-04-22T18:43:44.755732,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.49
2026-04-22T18:43:45.276967,MITM,Tampering,ok,MITM,yes,2.72
2026-04-22T18:43:45.798335,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.98
2026-04-22T18:43:46.315641,SQL_injection,Tampering,ok,XSS,yes,2.28
2026-04-22T18:43:46.837162,XSS,Tampering,ok,XSS,yes,2.33
2026-04-22T18:43:47.357603,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,1.71
2026-04-22T18:43:47.869984,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.28
2026-04-22T18:43:48.380967,MITM,Tampering,ok,MITM,yes,1.00
2026-04-22T18:43:48.905296,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,2.79
2026-04-22T18:43:49.422423,SQL_injection,Tampering,ok,XSS,yes,1.65
2026-04-22T18:43:49.941993,XSS,Tampering,ok,XSS,yes,2.04
2026-04-22T18:43:50.453460,Backdoor,Elevation of Privilege,ok,XSS,yes,1.12
2026-04-22T18:43:50.975105,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.68
2026-04-22T18:43:51.500128,MITM,Tampering,ok,MITM,yes,2.14
2026-04-22T18:43:52.028519,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,4.12
2026-04-22T18:43:52.546348,SQL_injection,Tampering,ok,XSS,yes,1.46
2026-04-22T18:43:53.077184,XSS,Tampering,ok,Vulnerability_scanner,yes,2.78
2026-04-22T18:43:53.603687,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,1.88
2026-04-22T18:43:54.125671,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.87
2026-04-22T18:43:54.646140,MITM,Tampering,ok,MITM,yes,2.06
2026-04-22T18:43:55.170416,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,2.15
2026-04-22T18:43:55.691316,SQL_injection,Tampering,ok,XSS,yes,1.79
2026-04-22T18:43:56.201980,XSS,Tampering,ok,XSS,yes,1.40
2026-04-22T18:43:56.723252,Backdoor,Elevation of Privilege,ok,XSS,yes,2.13
2026-04-22T18:43:57.358606,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.39
2026-04-22T18:43:57.885785,MITM,Tampering,ok,MITM,yes,3.93
2026-04-22T18:43:58.405214,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.42
2026-04-22T18:43:58.928693,SQL_injection,Tampering,ok,Vulnerability_scanner,yes,2.20
2026-04-22T18:43:59.450488,XSS,Tampering,ok,Vulnerability_scanner,yes,2.13
2026-04-22T18:43:59.974853,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,2.20
2026-04-22T18:44:00.486771,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.00
2026-04-22T18:44:01.010312,MITM,Tampering,ok,MITM,yes,1.93
2026-04-22T18:44:01.523299,Port_Scanning,Information Disclosure,ok,XSS,yes,1.67
2026-04-22T18:44:02.044149,SQL_injection,Tampering,ok,XSS,yes,2.10
2026-04-22T18:44:02.552344,XSS,Tampering,ok,XSS,yes,0.66
2026-04-22T18:44:03.075720,Backdoor,Elevation of Privilege,ok,XSS,yes,2.04
2026-04-22T18:44:03.586500,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.12
2026-04-22T18:44:04.143622,MITM,Tampering,ok,MITM,yes,4.19
2026-04-22T18:44:04.678591,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,3.95
2026-04-22T18:44:05.200360,SQL_injection,Tampering,ok,Vulnerability_scanner,yes,1.78
2026-04-22T18:44:05.751930,XSS,Tampering,ok,XSS,yes,3.13
2026-04-22T18:44:06.299890,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,3.37
2026-04-22T18:44:06.820962,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.90
2026-04-22T18:44:07.348195,MITM,Tampering,ok,MITM,yes,2.94
2026-04-22T18:44:07.878954,Port_Scanning,Information Disclosure,ok,XSS,yes,3.40
2026-04-22T18:44:08.407829,SQL_injection,Tampering,ok,XSS,yes,3.36
2026-04-22T18:44:08.926860,XSS,Tampering,ok,XSS,yes,1.93
2026-04-22T18:44:09.439774,Backdoor,Elevation of Privilege,ok,XSS,yes,1.41
2026-04-22T18:44:09.951972,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.87
2026-04-22T18:44:10.466663,MITM,Tampering,ok,MITM,yes,1.17
2026-04-22T18:44:10.975970,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,0.73
2026-04-22T18:44:11.507182,SQL_injection,Tampering,ok,XSS,yes,3.76
2026-04-22T18:44:12.028125,XSS,Tampering,ok,XSS,yes,2.06
2026-04-22T18:44:12.557006,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,3.56
2026-04-22T18:44:13.082539,DDoS_HTTP,Denial of Service,ok,XSS,yes,2.61
2026-04-22T18:44:13.590679,MITM,Tampering,ok,MITM,yes,0.78
2026-04-22T18:44:14.120333,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,3.07
2026-04-23T06:32:45.907129,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,0.50
2026-04-23T06:32:46.417052,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.46
2026-04-23T06:32:46.923592,MITM,Tampering,ok,MITM,yes,0.52
2026-04-23T06:32:47.432987,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,0.54
2026-04-23T06:32:47.941956,SQL_injection,Tampering,ok,Vulnerability_scanner,yes,0.45
2026-04-23T06:32:48.456452,XSS,Tampering,ok,XSS,yes,1.41
2026-04-23T06:32:48.963739,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,0.49
2026-04-23T06:32:49.474921,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.74
2026-04-23T06:32:49.989675,MITM,Tampering,ok,XSS,yes,0.88
2026-04-23T06:32:50.504228,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.70
2026-04-23T06:32:51.018635,SQL_injection,Tampering,ok,XSS,yes,1.42
2026-04-23T06:32:51.534657,XSS,Tampering,ok,XSS,yes,1.74
2026-04-23T06:32:52.040305,Backdoor,Elevation of Privilege,ok,XSS,yes,0.45
2026-04-23T06:32:52.548680,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.90
2026-04-23T06:32:53.066448,MITM,Tampering,ok,MITM,yes,1.42
2026-04-23T06:32:53.581007,Port_Scanning,Information Disclosure,ok,XSS,yes,1.65
2026-04-23T06:32:54.088249,SQL_injection,Tampering,ok,Vulnerability_scanner,yes,0.73
2026-04-23T06:32:54.596842,XSS,Tampering,ok,Vulnerability_scanner,yes,0.54
2026-04-23T06:32:55.103412,Backdoor,Elevation of Privilege,ok,XSS,yes,0.48
2026-04-23T06:32:55.617977,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.57
2026-04-23T06:32:56.127873,MITM,Tampering,ok,Fingerprinting,yes,0.60
2026-04-23T06:32:56.641721,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,2.07
2026-04-23T06:32:57.147732,SQL_injection,Tampering,ok,XSS,yes,0.66
2026-04-23T06:32:57.653472,XSS,Tampering,ok,XSS,yes,0.47
2026-04-23T06:32:58.160194,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,0.57
2026-04-23T06:32:58.670047,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.45
2026-04-23T06:32:59.176127,MITM,Tampering,ok,XSS,yes,0.57
2026-04-23T06:32:59.686006,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,0.51
2026-04-23T06:33:00.190965,SQL_injection,Tampering,ok,XSS,yes,0.35
2026-04-23T06:33:00.700343,XSS,Tampering,ok,XSS,yes,0.45
2026-04-23T06:33:01.206145,Backdoor,Elevation of Privilege,ok,XSS,yes,0.35
2026-04-23T06:33:01.715272,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.45
2026-04-23T06:33:02.221087,MITM,Tampering,ok,MITM,yes,0.48
2026-04-23T06:33:02.738496,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,1.37
2026-04-23T06:33:03.244744,SQL_injection,Tampering,ok,XSS,yes,0.43
2026-04-23T06:33:03.759085,XSS,Tampering,ok,XSS,yes,1.29
2026-04-23T06:33:04.268121,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,0.68
2026-04-23T06:33:04.891742,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.41
2026-04-23T06:33:05.398228,MITM,Tampering,ok,MITM,yes,0.43
2026-04-23T06:33:05.913717,Port_Scanning,Information Disclosure,ok,DDoS_TCP,yes,1.43
2026-04-23T06:33:06.421736,SQL_injection,Tampering,ok,XSS,yes,0.50
2026-04-23T06:33:06.942998,XSS,Tampering,ok,XSS,yes,1.35
2026-04-23T06:33:07.458593,Backdoor,Elevation of Privilege,ok,XSS,yes,1.41
2026-04-23T06:33:07.977627,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.49
2026-04-23T06:33:08.489467,MITM,Tampering,ok,MITM,yes,0.40
2026-04-23T06:33:08.997750,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,0.63
2026-04-23T06:33:09.516231,SQL_injection,Tampering,ok,XSS,yes,1.40
2026-04-23T06:33:10.030692,XSS,Tampering,ok,XSS,yes,1.44
2026-04-23T06:33:10.546185,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,1.40
2026-04-23T06:33:11.064546,DDoS_HTTP,Denial of Service,ok,XSS,yes,1.40
2026-04-23T06:33:11.574351,MITM,Tampering,ok,MITM,yes,0.43
2026-04-23T06:33:12.092038,Port_Scanning,Information Disclosure,ok,XSS,yes,1.57
2026-04-23T06:33:12.601905,SQL_injection,Tampering,ok,XSS,yes,1.02
2026-04-23T06:33:13.122962,XSS,Tampering,ok,Vulnerability_scanner,yes,1.83
2026-04-23T06:33:13.631773,Backdoor,Elevation of Privilege,ok,XSS,yes,0.76
2026-04-23T06:33:14.140412,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.79
2026-04-23T06:33:14.656527,MITM,Tampering,ok,MITM,yes,1.95
2026-04-23T06:33:15.166100,Port_Scanning,Information Disclosure,ok,Vulnerability_scanner,yes,0.45
2026-04-23T06:33:15.676482,SQL_injection,Tampering,ok,XSS,yes,1.17
2026-04-23T06:33:16.191153,XSS,Tampering,ok,XSS,yes,1.58
2026-04-23T06:33:16.700014,Backdoor,Elevation of Privilege,ok,Vulnerability_scanner,yes,0.48
2026-04-23T06:33:17.205703,DDoS_HTTP,Denial of Service,ok,XSS,yes,0.49
2026-04-23T06:33:17.712210,MITM,Tampering,ok,MITM,yes,0.62
2026-04-23T06:33:18.219698,Port_Scanning,Information Disclosure,ok,XSS,yes,0.49
2026-04-23T06:33:18.729274,SQL_injection,Tampering,ok,XSS,yes,0.44
