timestamp,status,label,is_attack,latency_ms
2026-04-23T06:31:05.585975,ok,Normal,no,0.59
2026-04-23T06:31:06.592541,ok,Normal,no,0.50
2026-04-23T06:31:07.600327,ok,Normal,no,0.63
2026-04-23T06:31:08.606775,ok,Normal,no,0.43
2026-04-23T06:31:09.616909,ok,Normal,no,0.54
2026-04-23T06:31:10.623885,ok,Normal,no,0.79
2026-04-23T06:31:11.630080,ok,Normal,no,0.55
2026-04-23T06:31:12.636425,ok,Normal,no,0.52
2026-04-23T06:31:13.642956,ok,Normal,no,0.59
2026-04-23T06:31:14.649656,ok,Normal,no,0.57
2026-04-23T06:31:15.656124,ok,Normal,no,0.56
2026-04-23T06:31:16.662663,ok,Normal,no,0.72
2026-04-23T06:31:17.669250,ok,Normal,no,0.48
2026-04-23T06:31:18.691504,ok,Normal,no,1.96
2026-04-23T06:31:19.698073,ok,Normal,no,0.45
2026-04-23T06:31:20.717326,ok,Normal,no,1.39
2026-04-23T06:31:21.723976,ok,Normal,no,0.52
2026-04-23T06:31:22.731026,ok,Normal,no,0.79
2026-04-23T06:31:23.737811,ok,Normal,no,0.51
2026-04-23T06:31:24.745249,ok,Normal,no,0.56
2026-04-23T06:31:25.752268,ok,Normal,no,0.58
2026-04-23T06:31:26.757784,ok,Normal,no,0.49
2026-04-23T06:31:27.764996,ok,Normal,no,0.65
2026-04-23T06:31:28.772732,ok,Normal,no,0.68
2026-04-23T06:31:29.779718,ok,Normal,no,0.49
2026-04-23T06:31:30.797944,ok,Normal,no,1.76
2026-04-23T06:31:31.804355,ok,Normal,no,0.63
2026-04-23T06:31:32.814102,ok,Normal,no,1.14
2026-04-23T06:31:33.825312,ok,Normal,no,1.14
2026-04-23T06:31:34.931553,ok,Normal,no,1.00
2026-04-23T06:31:35.942449,ok,Normal,no,1.16
2026-04-23T06:31:36.966170,ok,Normal,no,2.68
2026-04-23T06:31:37.974581,ok,Normal,no,0.58
2026-04-23T06:31:38.982175,ok,Normal,no,0.65
2026-04-23T06:31:39.990106,ok,Normal,no,0.58
2026-04-23T06:31:41.000096,ok,Normal,no,0.82
2026-04-23T06:31:42.009143,ok,Normal,no,0.95
2026-04-23T06:31:43.028624,ok,Normal,no,2.15
2026-04-23T06:31:44.036923,ok,Normal,no,0.66
2026-04-23T06:31:45.047573,ok,Normal,no,1.05
2026-04-23T06:31:46.056614,ok,Normal,no,0.67
2026-04-23T06:31:47.065456,ok,Normal,no,1.07
2026-04-23T06:31:48.078048,ok,Normal,no,1.03
2026-04-23T06:31:49.088902,ok,Normal,no,0.96
2026-04-23T06:31:50.099620,ok,Normal,no,1.21
2026-04-23T06:31:51.106238,ok,Normal,no,0.64
2026-04-23T06:31:52.116797,ok,Normal,no,0.86
2026-04-23T06:31:53.126707,ok,Normal,no,0.49
2026-04-23T06:31:54.133494,ok,Normal,no,0.58
2026-04-23T06:31:55.143108,ok,Normal,no,0.92
2026-04-23T06:31:56.150204,ok,Normal,no,0.56
2026-04-23T06:31:57.157893,ok,Normal,no,0.49
2026-04-23T06:31:58.165151,ok,Normal,no,0.55
2026-04-23T06:31:59.179412,ok,Normal,no,0.60
2026-04-23T06:32:00.187861,ok,Normal,no,0.90
2026-04-23T06:32:01.197008,ok,Normal,no,0.47
2026-04-23T06:32:02.205303,ok,Normal,no,0.64
2026-04-23T06:32:03.211912,ok,Normal,no,0.51
2026-04-23T06:32:04.221543,ok,Normal,no,0.56
2026-04-23T06:32:05.337546,ok,Normal,no,1.71
2026-04-23T06:32:06.355179,ok,Normal,no,1.76
2026-04-23T06:32:07.371826,ok,Normal,no,1.41
2026-04-23T06:32:08.383970,ok,Normal,no,0.55
2026-04-23T06:32:09.395418,ok,Normal,no,0.44
2026-04-23T06:32:10.405494,ok,Normal,no,1.02
2026-04-23T06:32:11.423518,ok,Normal,no,1.38
2026-04-23T06:32:12.430752,ok,Normal,no,0.44
2026-04-23T06:32:13.449957,ok,Normal,no,2.07
2026-04-23T06:32:14.459282,ok,Normal,no,0.48
2026-04-23T06:32:15.475690,ok,Normal,no,1.43
2026-04-23T06:32:16.490246,ok,Normal,no,1.46
2026-04-23T06:32:17.508077,ok,Normal,no,1.87
2026-04-23T06:32:18.517326,ok,Normal,no,0.64
2026-04-23T06:32:19.524108,ok,Normal,no,0.52
2026-04-23T06:32:20.537798,ok,Normal,no,3.10
2026-04-23T06:32:21.545389,ok,Normal,no,0.52
2026-04-23T06:32:22.554316,ok,Normal,no,0.54
2026-04-23T06:32:23.561956,ok,Normal,no,0.76
2026-04-23T06:32:24.575947,ok,Normal,no,1.69
2026-04-23T06:32:25.583152,ok,Normal,no,0.53
2026-04-23T06:32:26.590733,ok,Normal,no,0.62
2026-04-23T06:32:27.604831,ok,Normal,no,1.42
2026-04-23T06:32:28.614086,ok,Normal,no,0.59
2026-04-23T06:32:29.624960,ok,Normal,no,1.03
2026-04-23T06:32:30.642921,ok,Normal,no,1.45
2026-04-23T06:32:31.660748,ok,Normal,no,1.80
2026-04-23T06:32:32.666500,ok,Normal,no,0.42
2026-04-23T06:32:33.671896,ok,Normal,no,0.36
2026-04-23T06:32:34.803163,ok,Normal,no,2.30
