timestamp,attack_type,stride_category,status,predicted_label,detected,latency_ms
2026-04-22T18:30:28.421269,MITM,Tampering,ok,MITM,yes,90.43
2026-04-22T18:30:29.071213,Port_Scanning,Information Disclosure,ok,Normal,no,126.86
2026-04-22T18:30:29.652555,SQL_injection,Tampering,ok,Normal,no,60.84
2026-04-22T18:30:30.241674,XSS,Tampering,ok,Normal,no,67.00
2026-04-22T18:30:30.817063,Backdoor,Elevation of Privilege,ok,Normal,no,55.59
2026-04-22T18:30:31.443329,DDoS_HTTP,Denial of Service,ok,Normal,no,106.13
2026-04-22T18:30:32.067395,MITM,Tampering,ok,MITM,yes,89.74
2026-04-22T18:30:32.800003,Port_Scanning,Information Disclosure,ok,Normal,no,172.57
2026-04-22T18:30:33.389719,SQL_injection,Tampering,ok,Normal,no,69.90
2026-04-22T18:30:33.999917,XSS,Tampering,ok,Normal,no,80.92
2026-04-22T18:30:34.581893,Backdoor,Elevation of Privilege,ok,Normal,no,61.59
2026-04-22T18:30:35.176266,DDoS_HTTP,Denial of Service,ok,Normal,no,74.14
2026-04-22T18:30:35.764665,MITM,Tampering,ok,Normal,no,67.35
2026-04-22T18:30:36.348146,Port_Scanning,Information Disclosure,ok,Normal,no,63.09
2026-04-22T18:30:36.937580,SQL_injection,Tampering,ok,Normal,no,68.17
2026-04-22T18:30:37.516849,XSS,Tampering,ok,Normal,no,59.39
2026-04-22T18:30:38.109774,Backdoor,Elevation of Privilege,ok,Normal,no,69.43
2026-04-22T18:30:38.702875,DDoS_HTTP,Denial of Service,ok,Normal,no,70.24
2026-04-22T18:30:39.238381,MITM,Tampering,ok,Normal,no,27.51
2026-04-22T18:30:39.847652,Port_Scanning,Information Disclosure,ok,Normal,no,84.96
2026-04-22T18:30:40.605254,SQL_injection,Tampering,ok,Normal,no,218.54
2026-04-22T18:30:41.186029,XSS,Tampering,ok,Normal,no,59.01
2026-04-22T18:30:41.800071,Backdoor,Elevation of Privilege,ok,Normal,no,88.90
2026-04-22T18:30:42.415290,DDoS_HTTP,Denial of Service,ok,Normal,no,96.97
2026-04-22T18:30:43.005638,MITM,Tampering,ok,Normal,no,69.67
2026-04-22T18:30:43.580184,Port_Scanning,Information Disclosure,ok,Normal,no,55.32
2026-04-22T18:30:44.184783,SQL_injection,Tampering,ok,Normal,no,78.70
2026-04-22T18:30:44.772417,XSS,Tampering,ok,Normal,no,67.56
2026-04-22T18:30:45.350647,Backdoor,Elevation of Privilege,ok,Normal,no,59.22
2026-04-22T18:30:45.949602,DDoS_HTTP,Denial of Service,ok,Normal,no,78.56
2026-04-22T18:30:46.544816,MITM,Tampering,ok,Normal,no,73.65
2026-04-22T18:30:47.292613,Port_Scanning,Information Disclosure,ok,Normal,no,99.49
2026-04-22T18:30:47.885538,SQL_injection,Tampering,ok,Normal,no,66.43
2026-04-22T18:30:48.550741,XSS,Tampering,ok,Normal,no,140.18
2026-04-22T18:30:49.137578,Backdoor,Elevation of Privilege,ok,Normal,no,69.04
2026-04-22T18:30:49.729034,DDoS_HTTP,Denial of Service,ok,Normal,no,62.70
2026-04-22T18:30:50.311135,MITM,Tampering,ok,Normal,no,60.61
2026-04-22T18:30:50.895503,Port_Scanning,Information Disclosure,ok,Normal,no,62.52
2026-04-22T18:30:51.501339,SQL_injection,Tampering,ok,Normal,no,69.74
2026-04-22T18:30:52.048592,XSS,Tampering,ok,Normal,no,30.45
2026-04-22T18:30:52.629091,Backdoor,Elevation of Privilege,ok,Normal,no,60.62
2026-04-22T18:30:53.206248,DDoS_HTTP,Denial of Service,ok,Normal,no,58.24
2026-04-22T18:30:53.892565,MITM,Tampering,ok,MITM,yes,56.76
2026-04-22T18:30:54.499482,Port_Scanning,Information Disclosure,ok,Normal,no,80.22
2026-04-22T18:30:55.089402,SQL_injection,Tampering,ok,Normal,no,68.99
2026-04-22T18:30:55.666380,XSS,Tampering,ok,Normal,no,57.86
2026-04-22T18:30:56.459253,Backdoor,Elevation of Privilege,ok,Normal,no,143.03
2026-04-22T18:30:57.054154,DDoS_HTTP,Denial of Service,ok,Normal,no,72.68
2026-04-22T18:30:57.649370,MITM,Tampering,ok,MITM,yes,69.63
2026-04-22T18:30:58.259346,Port_Scanning,Information Disclosure,ok,Normal,no,85.57
2026-04-22T18:30:58.853747,SQL_injection,Tampering,ok,Normal,no,71.90
2026-04-22T18:30:59.411941,XSS,Tampering,ok,Normal,no,45.07
2026-04-22T18:30:59.989422,Backdoor,Elevation of Privilege,ok,Normal,no,55.45
2026-04-22T18:31:00.575745,DDoS_HTTP,Denial of Service,ok,Normal,no,63.84
2026-04-22T18:31:01.169384,MITM,Tampering,ok,Normal,no,73.35
2026-04-22T18:31:01.764272,Port_Scanning,Information Disclosure,ok,Normal,no,74.48
2026-04-22T18:31:02.317098,SQL_injection,Tampering,ok,Normal,no,40.58
2026-04-22T18:31:02.894575,XSS,Tampering,ok,Normal,no,55.87
2026-04-22T18:31:03.478021,Backdoor,Elevation of Privilege,ok,Normal,no,62.68
2026-04-22T18:31:04.205658,DDoS_HTTP,Denial of Service,ok,Normal,no,173.74
2026-04-22T18:31:04.794394,MITM,Tampering,ok,Normal,no,67.53
2026-04-22T18:31:05.367296,Port_Scanning,Information Disclosure,ok,Normal,no,54.18
2026-04-22T18:31:05.947537,SQL_injection,Tampering,ok,Normal,no,59.22
2026-04-22T18:31:06.539455,XSS,Tampering,ok,Normal,no,71.44
2026-04-22T18:31:07.120491,Backdoor,Elevation of Privilege,ok,Normal,no,61.42
2026-04-22T18:31:07.695168,DDoS_HTTP,Denial of Service,ok,Normal,no,55.64
2026-04-22T18:31:08.288833,MITM,Tampering,ok,MITM,yes,71.66
2026-04-22T18:31:08.863335,Port_Scanning,Information Disclosure,ok,Normal,no,54.93
2026-04-22T18:31:09.398392,SQL_injection,Tampering,ok,Normal,no,26.75
2026-04-22T18:31:10.008137,XSS,Tampering,ok,Normal,no,86.81
2026-04-22T18:31:10.589210,Backdoor,Elevation of Privilege,ok,Normal,no,60.00
2026-04-22T18:31:11.174895,DDoS_HTTP,Denial of Service,ok,Normal,no,63.42
2026-04-22T18:31:11.712872,MITM,Tampering,ok,MITM,yes,27.46
2026-04-22T18:31:12.271771,Port_Scanning,Information Disclosure,ok,Normal,no,46.34
2026-04-22T18:31:12.895804,SQL_injection,Tampering,ok,Normal,no,79.96
2026-04-22T18:31:13.445984,XSS,Tampering,ok,Normal,no,37.29
2026-04-22T18:31:14.113535,Backdoor,Elevation of Privilege,ok,Normal,no,118.24
2026-04-22T18:31:14.752737,DDoS_HTTP,Denial of Service,ok,Normal,no,116.76
2026-04-22T18:31:15.332279,MITM,Tampering,ok,MITM,yes,59.92
2026-04-22T18:31:15.908055,Port_Scanning,Information Disclosure,ok,Normal,no,55.58
2026-04-22T18:31:16.500274,SQL_injection,Tampering,ok,Normal,no,67.77
2026-04-22T18:31:17.087400,XSS,Tampering,ok,Normal,no,64.49
2026-04-22T18:31:17.665690,Backdoor,Elevation of Privilege,ok,Normal,no,58.84
2026-04-22T18:31:18.261633,DDoS_HTTP,Denial of Service,ok,Normal,no,74.45
2026-04-22T18:31:18.844059,MITM,Tampering,ok,MITM,yes,61.25
2026-04-22T18:31:19.422863,Port_Scanning,Information Disclosure,ok,Normal,no,60.69
2026-04-22T18:31:20.045139,SQL_injection,Tampering,ok,Normal,no,99.38
2026-04-22T18:31:20.820344,XSS,Tampering,ok,Normal,no,255.53
2026-04-22T18:31:21.392029,Backdoor,Elevation of Privilege,ok,Normal,no,53.64
2026-04-22T18:31:21.929056,DDoS_HTTP,Denial of Service,ok,Normal,no,26.84
2026-04-22T18:31:22.525079,MITM,Tampering,ok,MITM,yes,74.99
2026-04-22T18:31:23.107831,Port_Scanning,Information Disclosure,ok,Normal,no,63.93
2026-04-22T18:31:23.792662,SQL_injection,Tampering,ok,Normal,no,56.32
2026-04-22T18:31:24.392065,XSS,Tampering,ok,Normal,no,77.59
2026-04-22T18:31:24.972751,Backdoor,Elevation of Privilege,ok,Normal,no,59.31
2026-04-22T18:31:25.549696,DDoS_HTTP,Denial of Service,ok,Normal,no,57.11
2026-04-22T18:31:26.182532,MITM,Tampering,ok,MITM,yes,111.62
2026-04-22T18:31:26.761501,Port_Scanning,Information Disclosure,ok,Normal,no,57.38
2026-04-22T18:31:27.352886,SQL_injection,Tampering,ok,Normal,no,69.85
2026-04-22T18:31:27.931685,XSS,Tampering,ok,Normal,no,59.72
2026-04-22T18:31:28.672459,Backdoor,Elevation of Privilege,ok,Normal,no,109.89
2026-04-22T18:31:29.248790,DDoS_HTTP,Denial of Service,ok,Normal,no,55.91
2026-04-22T18:31:29.854472,MITM,Tampering,ok,MITM,yes,79.02
2026-04-22T18:31:30.460738,Port_Scanning,Information Disclosure,ok,Normal,no,77.57
2026-04-22T18:31:31.040063,SQL_injection,Tampering,ok,Normal,no,58.74
2026-04-22T18:31:31.665144,XSS,Tampering,ok,Normal,no,96.74
2026-04-22T18:31:32.282388,Backdoor,Elevation of Privilege,ok,Normal,no,94.16
2026-04-22T18:31:32.861810,DDoS_HTTP,Denial of Service,ok,Normal,no,59.78
2026-04-22T18:31:33.444998,MITM,Tampering,ok,MITM,yes,61.70
2026-04-22T18:31:34.153646,Port_Scanning,Information Disclosure,ok,Normal,no,58.19
2026-04-22T18:31:34.731435,SQL_injection,Tampering,ok,Normal,no,56.85
2026-04-22T18:31:35.462652,XSS,Tampering,ok,Normal,no,159.90
2026-04-22T18:31:36.056128,Backdoor,Elevation of Privilege,ok,Normal,no,72.08
2026-04-22T18:31:36.636863,DDoS_HTTP,Denial of Service,ok,Normal,no,61.33
2026-04-22T18:31:37.231288,MITM,Tampering,ok,MITM,yes,71.97
2026-04-22T18:31:37.815027,Port_Scanning,Information Disclosure,ok,Normal,no,64.37
2026-04-22T18:31:38.413070,SQL_injection,Tampering,ok,Normal,no,76.46
2026-04-22T18:31:39.004277,XSS,Tampering,ok,Normal,no,63.65
2026-04-22T18:31:39.582447,Backdoor,Elevation of Privilege,ok,Normal,no,59.04
2026-04-22T18:31:40.192925,DDoS_HTTP,Denial of Service,ok,Normal,no,84.49
2026-04-22T18:31:40.898439,MITM,Tampering,ok,MITM,yes,77.54
2026-04-22T18:31:41.518422,Port_Scanning,Information Disclosure,ok,Normal,no,97.30
2026-04-22T18:31:42.166329,SQL_injection,Tampering,ok,Normal,no,118.83
2026-04-22T18:31:42.748778,XSS,Tampering,ok,Normal,no,62.93
2026-04-22T18:31:43.332834,Backdoor,Elevation of Privilege,ok,Normal,no,62.22
2026-04-22T18:31:43.934745,DDoS_HTTP,Denial of Service,ok,Normal,no,74.77
2026-04-22T18:31:44.526171,MITM,Tampering,ok,Normal,no,70.28
2026-04-22T18:31:45.105566,Port_Scanning,Information Disclosure,ok,Normal,no,55.22
2026-04-22T18:31:45.684926,SQL_injection,Tampering,ok,Normal,no,59.04
2026-04-22T18:31:46.287096,XSS,Tampering,ok,Normal,no,80.30
2026-04-22T18:31:46.867229,Backdoor,Elevation of Privilege,ok,Normal,no,60.42
2026-04-22T18:31:47.617193,DDoS_HTTP,Denial of Service,ok,Normal,no,165.15
2026-04-22T18:31:48.226824,MITM,Tampering,ok,Normal,no,84.13
2026-04-22T18:31:48.838402,Port_Scanning,Information Disclosure,ok,Normal,no,86.04
2026-04-22T18:31:49.373024,SQL_injection,Tampering,ok,Normal,no,18.36
2026-04-22T18:31:49.949546,XSS,Tampering,ok,Normal,no,57.45
2026-04-22T18:31:50.560545,Backdoor,Elevation of Privilege,ok,Normal,no,82.54
2026-04-22T18:31:51.102626,DDoS_HTTP,Denial of Service,ok,Normal,no,30.98
2026-04-22T18:31:51.678872,MITM,Tampering,ok,Normal,no,57.47
2026-04-22T18:31:52.254000,Port_Scanning,Information Disclosure,ok,Normal,no,60.68
2026-04-22T18:31:52.830068,SQL_injection,Tampering,ok,Normal,no,56.55
2026-04-22T18:31:53.417123,XSS,Tampering,ok,Normal,no,67.12
2026-04-22T18:31:54.105971,Backdoor,Elevation of Privilege,ok,Normal,no,58.49
2026-04-22T18:31:54.709954,DDoS_HTTP,Denial of Service,ok,Normal,no,81.41
2026-04-22T18:31:55.402840,MITM,Tampering,ok,Normal,no,89.89
2026-04-22T18:31:55.986588,Port_Scanning,Information Disclosure,ok,Normal,no,63.14
2026-04-22T18:31:56.756736,SQL_injection,Tampering,ok,Normal,no,242.36
2026-04-22T18:31:57.376259,XSS,Tampering,ok,Normal,no,98.59
2026-04-22T18:31:57.963787,Backdoor,Elevation of Privilege,ok,Normal,no,60.74
2026-04-22T18:31:58.547012,DDoS_HTTP,Denial of Service,ok,Normal,no,62.64
2026-04-22T18:31:59.176992,MITM,Tampering,ok,Normal,no,103.02
2026-04-22T18:31:59.764848,Port_Scanning,Information Disclosure,ok,Normal,no,65.51
2026-04-22T18:32:00.371393,SQL_injection,Tampering,ok,Normal,no,84.79
2026-04-22T18:32:00.977977,XSS,Tampering,ok,Normal,no,84.36
2026-04-22T18:32:01.619102,Backdoor,Elevation of Privilege,ok,Normal,no,118.70
2026-04-22T18:32:02.359265,DDoS_HTTP,Denial of Service,ok,Normal,no,180.94
2026-04-22T18:32:02.936054,MITM,Tampering,ok,Normal,no,56.90
2026-04-22T18:32:03.526510,Port_Scanning,Information Disclosure,ok,Normal,no,61.50
2026-04-22T18:32:04.178724,SQL_injection,Tampering,ok,Normal,no,121.45
2026-04-22T18:32:04.772271,XSS,Tampering,ok,Normal,no,72.18
2026-04-22T18:32:05.387081,Backdoor,Elevation of Privilege,ok,Normal,no,85.17
2026-04-22T18:32:05.972336,DDoS_HTTP,Denial of Service,ok,Normal,no,65.16
2026-04-22T18:32:06.687581,MITM,Tampering,ok,Normal,no,134.12
2026-04-22T18:32:07.235613,Port_Scanning,Information Disclosure,ok,Normal,no,34.70
2026-04-22T18:32:07.785430,SQL_injection,Tampering,ok,Normal,no,39.75
2026-04-22T18:32:08.332447,XSS,Tampering,ok,Normal,no,36.81
2026-04-22T18:32:08.869597,Backdoor,Elevation of Privilege,ok,Normal,no,27.28
2026-04-22T18:32:09.405510,DDoS_HTTP,Denial of Service,ok,Normal,no,23.68
2026-04-22T18:32:09.946656,MITM,Tampering,ok,MITM,yes,31.33
2026-04-22T18:32:10.494045,Port_Scanning,Information Disclosure,ok,Normal,no,35.34
2026-04-22T18:32:11.032183,SQL_injection,Tampering,ok,Normal,no,27.71
2026-04-22T18:32:11.580451,XSS,Tampering,ok,Normal,no,31.90
2026-04-22T18:32:12.133837,Backdoor,Elevation of Privilege,ok,Normal,no,41.46
2026-04-22T18:32:12.744091,DDoS_HTTP,Denial of Service,ok,Normal,no,88.70
2026-04-22T18:32:13.290554,MITM,Tampering,ok,MITM,yes,35.94
2026-04-22T18:32:13.872522,Port_Scanning,Information Disclosure,ok,Normal,no,60.64
2026-04-22T18:32:14.425093,SQL_injection,Tampering,ok,Normal,no,37.17
2026-04-22T18:32:14.964678,XSS,Tampering,ok,Normal,no,29.23
2026-04-22T18:32:15.487671,Backdoor,Elevation of Privilege,ok,Normal,no,16.11
2026-04-22T18:32:16.029439,DDoS_HTTP,Denial of Service,ok,Normal,no,32.17
2026-04-22T18:32:16.567561,MITM,Tampering,ok,Normal,no,27.44
2026-04-22T18:32:17.141445,Port_Scanning,Information Disclosure,ok,Normal,no,55.28
2026-04-22T18:32:17.722173,SQL_injection,Tampering,ok,Normal,no,60.17
2026-04-22T18:32:18.379145,XSS,Tampering,ok,Normal,no,64.32
2026-04-22T18:32:19.015902,Backdoor,Elevation of Privilege,ok,Normal,no,115.33
2026-04-22T18:32:19.592841,DDoS_HTTP,Denial of Service,ok,Normal,no,55.61
2026-04-22T18:32:20.165863,MITM,Tampering,ok,Normal,no,54.72
2026-04-22T18:32:20.758547,Port_Scanning,Information Disclosure,ok,Normal,no,71.35
2026-04-22T18:32:21.398241,SQL_injection,Tampering,ok,Normal,no,114.62
2026-04-22T18:32:22.029850,XSS,Tampering,ok,Normal,no,107.87
2026-04-22T18:32:22.611743,Backdoor,Elevation of Privilege,ok,Normal,no,60.22
2026-04-22T18:32:23.186801,DDoS_HTTP,Denial of Service,ok,Normal,no,55.20
2026-04-22T18:32:23.770167,MITM,Tampering,ok,MITM,yes,54.08
2026-04-22T18:32:24.464177,Port_Scanning,Information Disclosure,ok,Normal,no,60.69
2026-04-22T18:32:25.183129,SQL_injection,Tampering,ok,Normal,no,81.46
2026-04-22T18:32:25.773112,XSS,Tampering,ok,Normal,no,68.45
2026-04-22T18:32:26.384375,Backdoor,Elevation of Privilege,ok,Normal,no,86.48
2026-04-22T18:32:26.961660,DDoS_HTTP,Denial of Service,ok,Normal,no,57.18
2026-04-22T18:32:27.564909,MITM,Tampering,ok,MITM,yes,75.95
2026-04-22T18:32:28.161050,Port_Scanning,Information Disclosure,ok,Normal,no,76.23
2026-04-22T18:32:28.740967,SQL_injection,Tampering,ok,Normal,no,60.50
2026-04-22T18:32:29.339747,XSS,Tampering,ok,Normal,no,77.78
2026-04-22T18:32:29.918612,Backdoor,Elevation of Privilege,ok,Normal,no,59.06
2026-04-22T18:32:30.500318,DDoS_HTTP,Denial of Service,ok,Normal,no,58.17
2026-04-22T18:32:31.085718,MITM,Tampering,ok,MITM,yes,64.18
2026-04-22T18:32:31.888097,Port_Scanning,Information Disclosure,ok,Normal,no,162.51
2026-04-22T18:32:32.484349,SQL_injection,Tampering,ok,Normal,no,70.74
