timestamp,status,label,is_attack,latency_ms
2026-04-23T06:36:47.283440,ok,XSS,yes,1.69
2026-04-23T06:36:48.293305,ok,XSS,yes,1.77
2026-04-23T06:36:49.300461,ok,XSS,yes,1.14
2026-04-23T06:36:50.308933,ok,XSS,yes,1.72
2026-04-23T06:36:51.319435,ok,Normal,no,1.45
2026-04-23T06:36:52.331276,ok,XSS,yes,1.39
2026-04-23T06:36:53.346244,ok,Normal,no,3.23
2026-04-23T06:36:54.357243,ok,XSS,yes,1.36
2026-04-23T06:36:55.377528,ok,XSS,yes,2.80
2026-04-23T06:36:56.389914,ok,XSS,yes,1.40
2026-04-23T06:36:57.396134,ok,Normal,no,1.03
2026-04-23T06:36:58.402998,ok,XSS,yes,1.03
2026-04-23T06:36:59.409162,ok,XSS,yes,1.03
