timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-22T18:45:36.443569,attacker,14,XSS,1.0000,10.89,24.8,99.18,172
2026-04-22T18:45:36.872814,water-sensor,14,XSS,1.0000,14.50,21.9,99.18,173
2026-04-22T18:45:36.984293,attacker,14,XSS,1.0000,16.49,36.4,99.18,174
2026-04-22T18:45:37.542295,attacker,13,Vulnerability_scanner,1.0000,12.01,37.5,99.18,175
2026-04-22T18:45:37.893579,water-sensor,14,XSS,1.0000,3.55,30.1,99.18,176
2026-04-22T18:45:38.066880,attacker,14,XSS,1.0000,5.43,40.4,99.18,177
2026-04-22T18:45:38.611699,attacker,14,XSS,1.0000,12.02,21.9,99.18,178
2026-04-22T18:45:38.913130,water-sensor,14,XSS,1.0000,4.41,4.2,99.18,179
2026-04-22T18:45:39.146050,attacker,14,XSS,1.0000,7.99,22.5,99.18,180
2026-04-22T18:45:39.673560,attacker,14,XSS,1.0000,6.21,17.0,99.18,181
2026-04-22T18:45:39.944454,water-sensor,14,XSS,1.0000,12.15,21.0,99.18,182
2026-04-22T18:45:40.184398,attacker,14,XSS,1.0000,1.79,23.0,99.18,183
2026-04-22T18:45:40.709104,attacker,13,Vulnerability_scanner,1.0000,8.95,8.3,99.18,184
2026-04-22T18:45:40.976408,water-sensor,7,Normal,1.0000,5.86,4.7,99.18,185
2026-04-22T18:45:41.237482,attacker,7,Normal,1.0000,6.41,12.1,99.18,186
2026-04-22T18:45:41.773196,attacker,14,XSS,1.0000,10.16,4.9,99.18,187
2026-04-22T18:45:41.996963,water-sensor,14,XSS,1.0000,5.00,11.6,99.18,188
2026-04-22T18:45:42.313838,attacker,7,Normal,1.0000,17.43,17.8,99.18,189
2026-04-22T18:45:42.845495,attacker,14,XSS,1.0000,7.68,7.8,99.18,190
2026-04-22T18:45:43.031696,water-sensor,14,XSS,1.0000,13.39,12.8,99.18,191
2026-04-22T18:45:43.378982,attacker,14,XSS,1.0000,7.58,7.0,99.18,192
2026-04-22T18:45:43.905255,attacker,13,Vulnerability_scanner,1.0000,5.85,3.8,99.18,193
2026-04-22T18:45:44.073376,water-sensor,14,XSS,1.0000,9.33,26.5,99.18,194
2026-04-22T18:45:44.429730,attacker,14,XSS,1.0000,4.48,21.6,99.18,195
2026-04-22T18:45:44.952968,attacker,14,XSS,1.0000,8.45,28.7,99.18,196
2026-04-22T18:45:45.107053,water-sensor,7,Normal,1.0000,11.90,25.6,99.18,197
2026-04-22T18:45:45.481961,attacker,14,XSS,1.0000,7.01,3.0,99.18,198
2026-04-22T18:45:46.002125,attacker,14,XSS,1.0000,6.15,11.7,99.18,199
2026-04-22T18:45:46.127058,water-sensor,14,XSS,1.0000,3.24,16.7,99.18,200
2026-04-22T18:45:46.515304,attacker,14,XSS,1.0000,2.76,17.9,99.18,201
2026-04-22T18:45:47.050117,attacker,14,XSS,1.0000,11.72,9.0,99.18,202
2026-04-22T18:45:47.150149,water-sensor,14,XSS,1.0000,7.84,20.0,99.18,203
2026-04-22T18:45:47.588906,attacker,13,Vulnerability_scanner,1.0000,7.45,4.6,99.18,204
2026-04-22T18:45:48.110674,attacker,14,XSS,1.0000,2.38,10.3,99.18,205
2026-04-22T18:45:48.166831,water-sensor,14,XSS,1.0000,2.18,17.0,99.18,206
2026-04-22T18:45:48.635638,attacker,14,XSS,1.0000,7.12,12.4,99.18,207
2026-04-22T18:45:49.236006,attacker,14,XSS,1.0000,33.84,8.6,99.18,209
2026-04-22T18:45:49.246293,water-sensor,14,XSS,1.0000,34.99,18.6,99.18,209
2026-04-22T18:45:49.772604,attacker,14,XSS,1.0000,6.07,5.6,99.18,210
2026-04-22T18:45:50.280109,water-sensor,14,XSS,1.0000,11.38,16.3,99.18,211
2026-04-22T18:45:50.298933,attacker,7,Normal,1.0000,5.80,43.8,99.18,212
2026-04-22T18:45:50.828957,attacker,14,XSS,1.0000,6.75,12.6,99.18,213
2026-04-22T18:45:51.310842,water-sensor,14,XSS,1.0000,7.97,8.1,99.18,214
2026-04-22T18:45:51.356264,attacker,14,XSS,1.0000,5.96,11.1,99.18,215
2026-04-22T18:45:51.884875,attacker,14,XSS,1.0000,6.43,3.6,99.18,216
2026-04-22T18:45:52.345651,water-sensor,14,XSS,1.0000,10.84,20.7,99.18,217
2026-04-22T18:45:52.412145,attacker,14,XSS,1.0000,7.92,24.1,99.18,218
2026-04-22T18:45:52.937515,attacker,14,XSS,1.0000,6.56,11.9,99.18,219
2026-04-22T18:45:53.384319,water-sensor,7,Normal,1.0000,10.54,7.9,99.18,220
2026-04-22T18:45:53.464525,attacker,7,Normal,1.0000,6.44,6.3,99.18,221
2026-04-22T18:45:54.013588,attacker,13,Vulnerability_scanner,1.0000,17.48,8.9,99.18,222
2026-04-22T18:45:54.408530,water-sensor,14,XSS,1.0000,6.13,27.8,99.18,223
2026-04-22T18:45:54.537878,attacker,14,XSS,1.0000,7.77,4.0,99.18,224
2026-04-22T18:45:55.057911,attacker,14,XSS,1.0000,5.08,34.8,99.18,225
2026-04-22T18:45:55.432477,water-sensor,7,Normal,1.0000,6.72,3.3,99.18,226
2026-04-22T18:45:55.579751,attacker,14,XSS,1.0000,4.66,4.4,99.18,227
2026-04-22T18:45:56.128348,attacker,7,Normal,1.0000,21.98,14.9,99.18,228
2026-04-22T18:45:56.454204,water-sensor,14,XSS,1.0000,5.83,12.9,99.18,229
2026-04-22T18:45:56.650085,attacker,7,Normal,1.0000,4.65,4.5,99.18,230
2026-04-22T18:45:57.175692,attacker,14,XSS,1.0000,6.53,10.2,99.18,231
2026-04-22T18:45:57.497688,water-sensor,14,XSS,1.0000,22.41,7.7,99.18,232
2026-04-22T18:45:57.696870,attacker,14,XSS,1.0000,5.44,5.1,99.18,233
2026-04-22T18:45:58.330866,attacker,14,XSS,1.0000,2.26,12.0,99.18,234
2026-04-22T18:45:58.656449,water-sensor,14,XSS,1.0000,15.59,14.1,99.18,235
2026-04-22T18:45:58.850433,attacker,14,XSS,1.0000,6.05,10.9,99.18,236
2026-04-22T18:45:59.382663,attacker,14,XSS,1.0000,10.33,13.5,99.18,237
2026-04-22T18:45:59.705711,water-sensor,14,XSS,1.0000,14.40,7.5,99.18,238
2026-04-22T18:45:59.911719,attacker,7,Normal,1.0000,7.33,8.5,99.18,239
2026-04-22T18:46:00.453003,attacker,13,Vulnerability_scanner,1.0000,11.95,16.0,99.18,240
2026-04-22T18:46:00.736931,water-sensor,14,XSS,1.0000,6.82,12.4,99.18,241
2026-04-22T18:46:00.995717,attacker,14,XSS,1.0000,12.93,7.8,99.18,242
2026-04-22T18:46:01.526922,attacker,14,XSS,1.0000,7.11,17.3,99.18,243
2026-04-22T18:46:01.763864,water-sensor,14,XSS,1.0000,5.02,5.8,99.18,244
2026-04-22T18:46:02.054208,attacker,14,XSS,1.0000,6.46,17.0,99.18,245
2026-04-22T18:46:02.583311,attacker,14,XSS,1.0000,8.74,23.9,99.18,246
2026-04-22T18:46:02.785062,water-sensor,14,XSS,1.0000,5.23,5.0,99.18,247
2026-04-22T18:46:03.110309,attacker,7,Normal,1.0000,8.31,9.2,99.18,248
2026-04-22T18:46:03.642550,attacker,14,XSS,1.0000,7.48,15.9,99.18,249
2026-04-22T18:46:03.816856,water-sensor,7,Normal,1.0000,8.35,5.1,99.18,250
2026-04-22T18:46:04.178735,attacker,14,XSS,1.0000,10.35,23.1,99.18,251
2026-04-22T18:46:04.757175,attacker,14,XSS,1.0000,22.89,11.6,99.18,252
2026-04-22T18:46:04.839541,water-sensor,14,XSS,1.0000,9.99,9.9,99.18,253
2026-04-22T18:46:05.274539,attacker,14,XSS,1.0000,4.46,39.7,99.18,254
2026-04-22T18:46:05.800913,attacker,14,XSS,1.0000,7.68,5.0,99.18,255
2026-04-22T18:46:05.874559,water-sensor,14,XSS,1.0000,12.07,13.6,99.18,256
2026-04-22T18:46:06.319263,attacker,7,Normal,1.0000,3.10,19.9,99.18,257
2026-04-22T18:46:06.841657,attacker,13,Vulnerability_scanner,1.0000,5.28,6.2,99.18,258
2026-04-22T18:46:06.908055,water-sensor,7,Normal,1.0000,7.66,16.7,99.18,259
2026-04-22T18:46:07.379367,attacker,14,XSS,1.0000,15.00,23.9,99.18,260
2026-04-22T18:46:07.900663,attacker,14,XSS,1.0000,3.70,9.6,99.18,261
2026-04-22T18:46:07.934068,water-sensor,14,XSS,1.0000,5.98,11.1,99.18,262
2026-04-22T18:46:08.429327,attacker,14,XSS,1.0000,9.30,11.6,99.18,263
2026-04-22T18:46:08.966199,attacker,14,XSS,1.0000,6.78,4.0,99.18,265
2026-04-22T18:46:08.968073,water-sensor,7,Normal,1.0000,5.86,13.2,99.18,265
2026-04-22T18:46:09.492982,attacker,13,Vulnerability_scanner,1.0000,5.08,15.0,99.18,266
2026-04-22T18:46:09.994717,water-sensor,14,XSS,1.0000,4.44,3.0,99.18,267
2026-04-22T18:46:10.013802,attacker,14,XSS,1.0000,4.82,20.0,99.18,268
2026-04-22T18:46:10.535933,attacker,14,XSS,1.0000,5.96,20.0,99.18,269
2026-04-22T18:46:11.017257,water-sensor,14,XSS,1.0000,5.09,11.7,99.18,270
2026-04-22T18:46:11.056840,attacker,14,XSS,1.0000,4.36,6.7,99.18,271
2026-04-22T18:46:11.578658,attacker,14,XSS,1.0000,4.74,13.2,99.18,272
2026-04-22T18:46:12.039024,water-sensor,14,XSS,1.0000,4.42,3.5,99.18,273
2026-04-22T18:46:12.100482,attacker,14,XSS,1.0000,4.38,6.1,99.18,274
2026-04-22T18:46:12.622550,attacker,13,Vulnerability_scanner,1.0000,5.49,14.6,99.18,275
2026-04-22T18:46:13.065049,water-sensor,14,XSS,1.0000,7.46,4.0,99.18,276
2026-04-22T18:46:13.154518,attacker,13,Vulnerability_scanner,1.0000,10.46,23.9,99.18,277
2026-04-22T18:46:13.679054,attacker,14,XSS,1.0000,4.54,11.8,99.18,278
2026-04-22T18:46:14.087735,water-sensor,14,XSS,1.0000,4.65,3.4,99.18,279
2026-04-22T18:46:14.206828,attacker,14,XSS,1.0000,6.66,29.0,99.18,280
2026-04-22T18:46:14.746079,attacker,14,XSS,1.0000,14.82,9.3,99.18,281
2026-04-22T18:46:15.120629,water-sensor,14,XSS,1.0000,10.68,42.4,99.18,282
2026-04-22T18:46:15.272779,attacker,14,XSS,1.0000,9.27,29.8,99.18,283
2026-04-22T18:46:15.795334,attacker,7,Normal,1.0000,4.77,7.7,99.18,284
2026-04-22T18:46:16.147936,water-sensor,14,XSS,1.0000,6.32,7.7,99.18,285
2026-04-22T18:46:16.318025,attacker,14,XSS,1.0000,4.78,23.0,99.18,286
2026-04-22T18:46:16.840095,attacker,14,XSS,1.0000,4.72,6.8,99.18,287
2026-04-22T18:46:17.180916,water-sensor,7,Normal,1.0000,9.85,18.2,99.18,288
2026-04-22T18:46:17.365370,attacker,14,XSS,1.0000,7.21,14.8,99.18,289
2026-04-22T18:46:17.880950,attacker,14,XSS,1.0000,2.85,7.8,99.18,290
2026-04-22T18:46:18.198033,water-sensor,14,XSS,1.0000,3.08,6.7,99.18,291
2026-04-22T18:46:18.401565,attacker,14,XSS,1.0000,5.04,12.3,99.18,292
2026-04-22T18:46:18.921648,attacker,7,Normal,1.0000,4.32,2.9,99.18,293
2026-04-22T18:46:19.221997,water-sensor,14,XSS,1.0000,6.83,12.2,99.18,294
2026-04-22T18:46:19.446827,attacker,7,Normal,1.0000,7.26,31.1,99.18,295
2026-04-22T18:46:19.968922,attacker,14,XSS,1.0000,4.92,12.7,99.18,296
2026-04-22T18:46:20.250481,water-sensor,7,Normal,1.0000,6.52,14.3,99.18,297
2026-04-22T18:46:20.491896,attacker,14,XSS,1.0000,5.08,16.5,99.18,298
2026-04-22T18:46:21.014873,attacker,14,XSS,1.0000,4.17,3.1,99.18,299
