timestamp,status,label,is_attack,latency_ms
2026-04-23T06:54:56.880213,ok,SQL_injection,yes,0.21
2026-04-23T06:54:57.991146,ok,MITM,yes,0.14
2026-04-23T06:54:59.109843,ok,Fingerprinting,yes,0.13
2026-04-23T06:55:00.227245,ok,Normal,no,0.14
2026-04-23T06:55:01.359271,ok,SQL_injection,yes,0.27
2026-04-23T06:55:02.478382,ok,MITM,yes,0.13
2026-04-23T06:55:03.616862,ok,Password,yes,0.21
2026-04-23T06:55:04.737918,ok,Port_Scanning,yes,0.39
2026-04-23T06:55:05.855880,ok,Port_Scanning,yes,0.14
2026-04-23T06:55:06.972733,ok,DDoS_TCP,yes,0.12
2026-04-23T06:55:08.092208,ok,Port_Scanning,yes,0.11
2026-04-23T06:55:09.222430,ok,Fingerprinting,yes,0.14
2026-04-23T06:55:10.486031,ok,Password,yes,0.32
2026-04-23T06:55:11.623841,ok,Password,yes,0.34
2026-04-23T06:55:12.756339,ok,Vulnerability_scanner,yes,0.22
2026-04-23T06:55:13.890085,ok,DDoS_HTTP,yes,0.13
2026-04-23T06:55:15.006260,ok,Normal,no,0.09
2026-04-23T06:55:16.126209,ok,DDoS_HTTP,yes,0.34
2026-04-23T06:55:17.254924,ok,Port_Scanning,yes,0.17
2026-04-23T06:55:18.376044,ok,DDoS_ICMP,yes,0.34
2026-04-23T06:55:19.500873,ok,Uploading,yes,0.20
2026-04-23T06:55:20.624804,ok,Port_Scanning,yes,0.30
2026-04-23T06:55:21.737153,ok,SQL_injection,yes,0.15
2026-04-23T06:55:22.855350,ok,Port_Scanning,yes,0.13
2026-04-23T06:55:23.992723,ok,DDoS_ICMP,yes,0.10
